BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS69.avi	0	0	He climbs out with his briefcase, sweeping his cautious gaze around the area.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS266.avi	0	0	He climbs on the table and dances for the girls who stand circled around him.
BLINDDATING_DVS69.avi	0	0	SOMEONE<Danny> climbs into the limo. Now, SOMEONE<Larry> sits behind the wheel.
BLINDDATING_DVS86.avi	0	0	grabs the scruff of his jacket and drags him back. With a grim expression, SOMEONE<Danny> climbs in the car. There he closes the door and turns away with a frown. Now, as the limo heads down the street, SOMEONE<Mandy> dabs her nose with a tissue.
BURLESQUE_DVS536.avi	0	0	She climbs wearily onto the stage.
CAPTAIN_AMERICA_DVS123.avi	0	0	SOMEONE falls as he climbs a cargo net.
CAPTAIN_AMERICA_DVS126.avi	0	0	SOMEONE watches the other soldiers fight off one another as they try to climb a flagpole.
CAPTAIN_AMERICA_DVS289.avi	0	0	He climbs behind the wheel and starts the engine.
CAPTAIN_AMERICA_DVS313.avi	0	0	He dashes across the yard and scurries up one of the armored vehicles, then climbs onto the roof of a low building.
CAPTAIN_AMERICA_DVS557.avi	0	0	In a huge hangar, SOMEONE climbs up a ladder into a bomber plane. Allied soldiers shoot three Hydra troopers trying to climb up behind him.
CAPTAIN_AMERICA_DVS558.avi	0	0	In the cockpit, SOMEONE inserts the canister containing the blue energy source into a large mechanism, then climbs into the pilot's seat.
CAPTAIN_AMERICA_DVS584.avi	0	0	A trooper climbs into one of the flying bombs as bay doors beneath it open.
CHARLIE_ST_CLOUD_DVS126.avi	0	0	Later, he climbs back onto shore. His long sleeved T molding itself to his life muscular
CHASING_MAVERICKS_DVS200.avi	0	0	As she climbs into the passenger seat and shuts the door, SOMEONE's smile fades.
CHASING_MAVERICKS_DVS522.avi	0	0	The veteran surfer appears uninjured as he climbs onto the rock's peak.
COLOMBIANA_DVS159.avi	0	0	She climbs through an open window into a man's apartment.
COLOMBIANA_DVS176.avi	0	0	She climbs up as the beefy thug arrives in the alley.
COLOMBIANA_DVS382.avi	0	0	She sets the water on top then climbs a table and opens an air duct on the ceiling.
COLOMBIANA_DVS407.avi	0	0	Now the intruder lowers a ceiling vent hatch and stealthily climbs out.
