21_JUMP_STREET_DVS334.avi	0	0	Now at the police firing range, the two cops shoot at a cutout depicting a gunman using a woman as a human shield.
A_GOOD_DAY_TO_DIE_HARD_DVS380.avi	0	0	He fires on the men, as his son crawls with SOMEONE across the floor. The intruders drop under the gunfire, but more stream in behind them. Scrambling into the next room, SOMEONE hits a button. A blast consumes the entryway landing, taking several men with it.
A_GOOD_DAY_TO_DIE_HARD_DVS515.avi	0	0	A man fires at SOMEONE, hitting his blonde comrade.
A_GOOD_DAY_TO_DIE_HARD_DVS523.avi	0	0	The Americans get on their backs and fire up at them.
A_GOOD_DAY_TO_DIE_HARD_DVS797.avi	0	0	SOMEONE quickly fires, then retracts behind a cement pillar. As the bald shirtless thug fires wildly, bullets pierce the hoses, spraying chemicals into the air.
A_GOOD_DAY_TO_DIE_HARD_DVS798.avi	0	0	SOMEONE returns fire.
A_GOOD_DAY_TO_DIE_HARD_DVS815.avi	0	0	SOMEONE returns fire from behind the pillar. The forklift comes to rest beside the thug, and he notices the grenade. SOMEONE covers his head.
A_GOOD_DAY_TO_DIE_HARD_DVS836.avi	0	0	As SOMEONE returns fire, a bullet strikes his vest, knocking him down. SOMEONE blindly fires.
A_GOOD_DAY_TO_DIE_HARD_DVS838.avi	0	0	There is a small arms fire coming from the roof. The chopper hovers toward the roof. Through a small window, SOMEONE peers into the cockpit at SOMEONE and the pilot. He grabs the steel handle and tugs. Stepping back, SOMEONE aims at the door.
A_THOUSAND_WORDS_DVS134.avi	0	0	SOMEONE holds his hand like a gun, points at his own head, then mimics firing several shots.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS438.avi	0	0	As a canon fires, words appear: Fort Sumter, 1861. Within the fort, Union and Confederate troops clash in a chaotic battle as smoke fills the air. A bearded Union General leads a charge. Now, the wall of a toy fort topples as a young boy plays in the Oval Office.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS510.avi	0	0	Union soldiers fire the canons from a high ridge.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS511.avi	0	0	As a cannonball touches down with a stories high blast, Confederate soldier march straight towards it. A row of cannon barrels amid smoke and sparks as they fire. In the infantry below, a thin Union soldier clutches a photo of a woman as he stands by the bearded General.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS593.avi	0	0	He fires a gun in each hand then scrambles free.
